<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RUBON=MCX,0,20130802,11:06:03,33.077500000,500 000
RUBON=MCX,0,20130802,11:06:03,33.077500000,500 000
RUBON=MCX,0,20130802,11:06:06,33.078000000,284 000
RUBON=MCX,0,20130802,11:06:06,33.078000000,199 000
RUBON=MCX,0,20130802,11:06:06,33.078000000,2 000
RUBON=MCX,0,20130802,11:06:06,33.078000000,200 000
RUBON=MCX,0,20130802,11:06:06,33.078000000,200 000
RUBON=MCX,0,20130802,11:06:06,33.078000000,20 000
RUBON=MCX,0,20130802,11:06:06,33.078000000,11 000
RUBON=MCX,0,20130802,11:06:06,33.078000000,84 000
RUBON=MCX,0,20130802,11:06:11,33.079500000,29 000
RUBON=MCX,0,20130802,11:06:11,33.079500000,2 000
RUBON=MCX,0,20130802,11:06:12,33.079500000,469 000
RUBON=MCX,0,20130802,11:06:12,33.080000000,31 000
RUBON=MCX,0,20130802,11:06:17,33.078500000,182 000
RUBON=MCX,0,20130802,11:06:19,33.078000000,680 000
RUBON=MCX,0,20130802,11:06:19,33.078000000,316 000
RUBON=MCX,0,20130802,11:06:19,33.078000000,4 000
RUBON=MCX,0,20130802,11:06:19,33.078000000,500 000
RUBON=MCX,0,20130802,11:06:19,33.079000000,140 000
RUBON=MCX,0,20130802,11:06:19,33.079500000,360 000
RUBON=MCX,0,20130802,11:06:19,33.078000000,1 000
RUBON=MCX,0,20130802,11:06:25,33.078000000,29 000
RUBON=MCX,0,20130802,11:06:34,33.079500000,118 000
RUBON=MCX,0,20130802,11:06:47,33.080000000,500 000
RUBON=MCX,0,20130802,11:06:47,33.080000000,471 000
RUBON=MCX,0,20130802,11:06:47,33.080000000,1 122 000
RUBON=MCX,0,20130802,11:06:50,33.080000000,1 147 000
RUBON=MCX,0,20130802,11:06:50,33.080000000,84 000
RUBON=MCX,0,20130802,11:06:50,33.080000000,200 000
RUBON=MCX,0,20130802,11:06:52,33.080000000,309 000
RUBON=MCX,0,20130802,11:06:52,33.080000000,691 000
RUBON=MCX,0,20130802,11:06:52,33.080000000,50 000
RUBON=MCX,0,20130802,11:06:56,33.080000000,1 259 000
RUBON=MCX,0,20130802,11:06:56,33.080000000,3 741 000
RUBON=MCX,0,20130802,11:06:56,33.078000000,50 000
RUBON=MCX,0,20130802,11:07:05,33.080000000,500 000
RUBON=MCX,0,20130802,11:07:08,33.080000000,285 000
RUBON=MCX,0,20130802,11:07:27,33.080000000,1 000 000
RUBON=MCX,0,20130802,11:07:27,33.080000000,200 000
RUBON=MCX,0,20130802,11:07:31,33.080000000,200 000
RUBON=MCX,0,20130802,11:07:32,33.078000000,2 000
RUBON=MCX,0,20130802,11:07:33,33.078000000,3 000
RUBON=MCX,0,20130802,11:07:36,33.079000000,50 000
RUBON=MCX,0,20130802,11:07:47,33.080000000,500 000
RUBON=MCX,0,20130802,11:07:48,33.080000000,200 000
RUBON=MCX,0,20130802,11:07:48,33.080000000,200 000
RUBON=MCX,0,20130802,11:07:48,33.080000000,100 000
RUBON=MCX,0,20130802,11:07:48,33.078000000,475 000
RUBON=MCX,0,20130802,11:07:48,33.078000000,20 000
RUBON=MCX,0,20130802,11:07:48,33.078000000,100 000
RUBON=MCX,0,20130802,11:07:49,33.077500000,200 000
RUBON=MCX,0,20130802,11:07:49,33.077500000,180 000
RUBON=MCX,0,20130802,11:07:49,33.077500000,20 000
RUBON=MCX,0,20130802,11:07:49,33.078000000,1 000
RUBON=MCX,0,20130802,11:07:49,33.078000000,29 000
RUBON=MCX,0,20130802,11:08:03,33.077500000,40 000
RUBON=MCX,0,20130802,11:08:03,33.077000000,6 000
RUBON=MCX,0,20130802,11:08:03,33.077500000,40 000
RUBON=MCX,0,20130802,11:08:03,33.077500000,50 000
RUBON=MCX,0,20130802,11:08:08,33.079500000,6 000
RUBON=MCX,0,20130802,11:08:08,33.080000000,2 000
RUBON=MCX,0,20130802,11:08:15,33.080000000,65 000
RUBON=MCX,0,20130802,11:08:18,33.077500000,12 000
RUBON=MCX,0,20130802,11:08:18,33.077500000,6 000
RUBON=MCX,0,20130802,11:08:21,33.077500000,4 000
RUBON=MCX,0,20130802,11:08:21,33.077500000,478 000
RUBON=MCX,0,20130802,11:08:21,33.077500000,22 000
RUBON=MCX,0,20130802,11:08:21,33.077500000,1 000
RUBON=MCX,0,20130802,11:08:22,33.077500000,100 000
RUBON=MCX,0,20130802,11:08:22,33.077500000,200 000
RUBON=MCX,0,20130802,11:08:23,33.078500000,8 000
RUBON=MCX,0,20130802,11:08:23,33.077500000,277 000
RUBON=MCX,0,20130802,11:08:23,33.077500000,100 000
RUBON=MCX,0,20130802,11:08:38,33.078500000,20 000
RUBON=MCX,0,20130802,11:08:41,33.076000000,60 000
RUBON=MCX,0,20130802,11:08:53,33.078000000,1 000
RUBON=MCX,0,20130802,11:09:01,33.078000000,2 000
RUBON=MCX,0,20130802,11:09:01,33.078500000,54 000
RUBON=MCX,0,20130802,11:09:02,33.078500000,131 000
RUBON=MCX,0,20130802,11:09:02,33.079500000,298 000
RUBON=MCX,0,20130802,11:09:08,33.079500000,202 000
RUBON=MCX,0,20130802,11:09:10,33.080000000,59 000
RUBON=MCX,0,20130802,11:09:12,33.080000000,30 000
RUBON=MCX,0,20130802,11:09:15,33.080000000,50 000
RUBON=MCX,0,20130802,11:09:16,33.080000000,500 000
RUBON=MCX,0,20130802,11:09:16,33.080000000,1 041 000
RUBON=MCX,0,20130802,11:09:16,33.080000000,200 000
RUBON=MCX,0,20130802,11:09:16,33.079500000,1 000
RUBON=MCX,0,20130802,11:09:16,33.079500000,1 000
RUBON=MCX,0,20130802,11:09:17,33.080000000,500 000
RUBON=MCX,0,20130802,11:09:20,33.080000000,29 000
RUBON=MCX,0,20130802,11:09:20,33.080000000,9 000
RUBON=MCX,0,20130802,11:09:32,33.080000000,515 000
RUBON=MCX,0,20130802,11:09:32,33.080000000,403 000
RUBON=MCX,0,20130802,11:09:35,33.080000000,500 000
RUBON=MCX,0,20130802,11:09:37,33.079500000,17 000
RUBON=MCX,0,20130802,11:09:38,33.080000000,132 000
RUBON=MCX,0,20130802,11:09:39,33.080000000,4 000
RUBON=MCX,0,20130802,11:09:39,33.080000000,4 000
RUBON=MCX,0,20130802,11:09:42,33.080000000,108 000
RUBON=MCX,0,20130802,11:09:42,33.080000000,6 000
RUBON=MCX,0,20130802,11:09:50,33.080000000,16 000
RUBON=MCX,0,20130802,11:09:52,33.080000000,165 000
RUBON=MCX,0,20130802,11:09:52,33.080000000,438 000
RUBON=MCX,0,20130802,11:09:52,33.080000000,5 000
RUBON=MCX,0,20130802,11:09:52,33.080000000,4 000
RUBON=MCX,0,20130802,11:09:52,33.080000000,132 000
RUBON=MCX,0,20130802,11:09:52,33.080000000,83 000
RUBON=MCX,0,20130802,11:09:53,33.082000000,500 000
RUBON=MCX,0,20130802,11:09:53,33.081000000,29 000
RUBON=MCX,0,20130802,11:09:53,33.081000000,13 000
RUBON=MCX,0,20130802,11:09:54,33.082000000,397 000
RUBON=MCX,0,20130802,11:09:59,33.081000000,471 000
RUBON=MCX,0,20130802,11:09:59,33.081000000,465 000
RUBON=MCX,0,20130802,11:09:59,33.081000000,30 000
RUBON=MCX,0,20130802,11:09:59,33.081000000,14 000
RUBON=MCX,0,20130802,11:09:59,33.081000000,20 000
RUBON=MCX,0,20130802,11:10:01,33.082000000,1 103 000
RUBON=MCX,0,20130802,11:10:16,33.084000000,500 000
RUBON=MCX,0,20130802,11:10:23,33.086000000,182 000
RUBON=MCX,0,20130802,11:10:24,33.086000000,331 000
RUBON=MCX,0,20130802,11:10:24,33.086000000,669 000
RUBON=MCX,0,20130802,11:10:24,33.086000000,200 000
RUBON=MCX,0,20130802,11:10:24,33.085500000,29 000
RUBON=MCX,0,20130802,11:10:25,33.086000000,490 000
RUBON=MCX,0,20130802,11:10:25,33.085500000,15 000
RUBON=MCX,0,20130802,11:10:26,33.085500000,3 000
RUBON=MCX,0,20130802,11:10:26,33.085500000,8 000
RUBON=MCX,0,20130802,11:10:26,33.086000000,67 000
RUBON=MCX,0,20130802,11:10:27,33.085500000,2 000
RUBON=MCX,0,20130802,11:10:27,33.085500000,2 000
RUBON=MCX,0,20130802,11:10:28,33.085500000,500 000
RUBON=MCX,0,20130802,11:10:28,33.086000000,500 000
RUBON=MCX,0,20130802,11:10:28,33.085500000,500 000
RUBON=MCX,0,20130802,11:10:28,33.086000000,74 000
RUBON=MCX,0,20130802,11:10:28,33.086000000,426 000
RUBON=MCX,0,20130802,11:10:33,33.087000000,50 000
