<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
GAZP,0,20130902,10:17:12,132.240000000,350
GAZP,0,20130902,10:17:29,132.190000000,160
GAZP,0,20130902,10:17:41,132.200000000,200
GAZP,0,20130902,10:17:41,132.210000000,80
GAZP,0,20130902,10:17:49,132.140000000,500
GAZP,0,20130902,10:17:49,132.110000000,1 500
GAZP,0,20130902,10:17:49,132.100000000,1 500
GAZP,0,20130902,10:17:49,132.050000000,40
GAZP,0,20130902,10:17:49,132.040000000,16 210
GAZP,0,20130902,10:17:49,132.040000000,30
GAZP,0,20130902,10:17:49,132.040000000,110
GAZP,0,20130902,10:17:49,132.020000000,20
GAZP,0,20130902,10:17:49,132.000000000,30
GAZP,0,20130902,10:17:49,132.000000000,500
GAZP,0,20130902,10:17:49,132.000000000,1 000
GAZP,0,20130902,10:17:49,132.000000000,1 000
GAZP,0,20130902,10:17:49,132.000000000,10
GAZP,0,20130902,10:17:49,132.000000000,300
GAZP,0,20130902,10:17:49,132.000000000,2 000
GAZP,0,20130902,10:17:49,132.000000000,300
GAZP,0,20130902,10:17:49,132.000000000,500
GAZP,0,20130902,10:17:49,132.000000000,400
GAZP,0,20130902,10:17:49,132.000000000,1 500
GAZP,0,20130902,10:17:49,131.960000000,30
GAZP,0,20130902,10:17:49,131.960000000,970
GAZP,0,20130902,10:17:49,131.990000000,500
GAZP,0,20130902,10:17:49,132.000000000,4 500
GAZP,0,20130902,10:17:49,131.930000000,20
GAZP,0,20130902,10:17:50,131.930000000,420
GAZP,0,20130902,10:17:50,131.920000000,30
GAZP,0,20130902,10:17:50,131.920000000,400
GAZP,0,20130902,10:17:50,131.920000000,520
GAZP,0,20130902,10:17:50,131.970000000,600
GAZP,0,20130902,10:17:50,131.970000000,680
GAZP,0,20130902,10:17:50,131.960000000,500
GAZP,0,20130902,10:17:50,131.960000000,420
GAZP,0,20130902,10:17:50,131.970000000,400
GAZP,0,20130902,10:17:50,131.970000000,400
GAZP,0,20130902,10:17:50,131.960000000,2 600
GAZP,0,20130902,10:17:51,131.980000000,2 000
GAZP,0,20130902,10:17:52,131.980000000,400
GAZP,0,20130902,10:17:52,131.980000000,1 500
GAZP,0,20130902,10:17:52,131.980000000,140
GAZP,0,20130902,10:17:52,131.990000000,760
GAZP,0,20130902,10:17:52,131.990000000,800
GAZP,0,20130902,10:17:52,131.990000000,800
GAZP,0,20130902,10:17:52,131.990000000,400
GAZP,0,20130902,10:17:55,131.990000000,100
GAZP,0,20130902,10:17:59,132.000000000,7 560
GAZP,0,20130902,10:17:59,132.000000000,100
GAZP,0,20130902,10:17:59,132.000000000,1 000
GAZP,0,20130902,10:17:59,132.000000000,1 000
GAZP,0,20130902,10:17:59,132.000000000,1 000
GAZP,0,20130902,10:17:59,132.000000000,2 000
GAZP,0,20130902,10:17:59,132.000000000,2 000
GAZP,0,20130902,10:17:59,132.000000000,500
GAZP,0,20130902,10:17:59,132.000000000,1 000
GAZP,0,20130902,10:17:59,132.000000000,1 700
GAZP,0,20130902,10:17:59,132.000000000,1 000
GAZP,0,20130902,10:17:59,132.000000000,500
GAZP,0,20130902,10:18:00,132.000000000,200
GAZP,0,20130902,10:18:00,132.000000000,200
GAZP,0,20130902,10:18:00,132.000000000,1 500
GAZP,0,20130902,10:18:00,132.000000000,24 720
GAZP,0,20130902,10:18:01,132.000000000,100
GAZP,0,20130902,10:18:01,132.000000000,100
GAZP,0,20130902,10:18:01,132.000000000,200
GAZP,0,20130902,10:18:01,132.000000000,200
GAZP,0,20130902,10:18:05,132.000000000,8 000
GAZP,0,20130902,10:18:06,132.000000000,10
GAZP,0,20130902,10:18:07,131.990000000,9 000
GAZP,0,20130902,10:18:08,131.990000000,40 000
GAZP,0,20130902,10:18:09,131.990000000,50
GAZP,0,20130902,10:18:11,132.000000000,2 000
GAZP,0,20130902,10:18:24,132.000000000,40 000
GAZP,0,20130902,10:18:24,132.000000000,1 460
GAZP,0,20130902,10:18:24,132.000000000,40
GAZP,0,20130902,10:18:24,132.000000000,180
GAZP,0,20130902,10:18:24,132.000000000,10
GAZP,0,20130902,10:18:29,132.040000000,200
GAZP,0,20130902,10:18:31,132.000000000,200
GAZP,0,20130902,10:18:31,132.000000000,500
GAZP,0,20130902,10:18:34,131.940000000,1 500
GAZP,0,20130902,10:18:34,131.940000000,1 500
GAZP,0,20130902,10:18:34,131.940000000,500
GAZP,0,20130902,10:18:34,131.930000000,3 900
GAZP,0,20130902,10:18:34,131.920000000,180
GAZP,0,20130902,10:18:34,131.920000000,1 500
GAZP,0,20130902,10:18:34,131.920000000,1 500
GAZP,0,20130902,10:18:34,131.910000000,750
GAZP,0,20130902,10:18:34,131.910000000,100
GAZP,0,20130902,10:18:34,131.910000000,100
GAZP,0,20130902,10:18:34,131.910000000,500
GAZP,0,20130902,10:18:34,131.900000000,100
GAZP,0,20130902,10:18:34,131.900000000,770
GAZP,0,20130902,10:18:34,131.900000000,1 330
GAZP,0,20130902,10:18:34,131.900000000,410
GAZP,0,20130902,10:18:34,131.900000000,280
GAZP,0,20130902,10:18:34,131.900000000,18 280
GAZP,0,20130902,10:18:35,131.900000000,9 000
GAZP,0,20130902,10:18:36,131.900000000,3 020
GAZP,0,20130902,10:18:36,131.900000000,10
GAZP,0,20130902,10:18:36,131.900000000,1 970
GAZP,0,20130902,10:18:36,131.880000000,30
GAZP,0,20130902,10:18:36,131.880000000,10
GAZP,0,20130902,10:18:36,131.870000000,630
GAZP,0,20130902,10:18:36,131.850000000,10
